UnitID,UnitName,TypeID,ParentUnit,NationalityID,StateID,DistrictID,Active
560,Gadag PS 13,1,,1,1,14,1
561,Gadag PS 14,1,,1,1,14,1
562,Gadag PS 15,1,,1,1,14,1
563,Gadag PS 16,1,,1,1,14,1
564,Gadag PS 17,1,,1,1,14,1
565,Gadag PS 18,1,,1,1,14,1
566,Gadag PS 19,1,,1,1,14,1
567,Gadag PS 20,1,,1,1,14,1
568,Gadag PS 21,1,,1,1,14,1
569,Gadag PS 22,1,,1,1,14,1
570,Gadag PS 23,1,,1,1,14,1
571,Gadag PS 24,1,,1,1,14,1
572,Gadag PS 25,1,,1,1,14,1
573,Gadag PS 26,1,,1,1,14,1
574,Gadag PS 27,1,,1,1,14,1
575,Gadag PS 28,1,,1,1,14,1
576,Gadag PS 29,1,,1,1,14,1
577,Hassan PS 1,1,,1,1,15,1
578,Hassan PS 2,1,,1,1,15,1
579,Hassan PS 3,1,,1,1,15,1
580,Hassan PS 4,1,,1,1,15,1
581,Hassan PS 5,1,,1,1,15,1
582,Hassan PS 6,1,,1,1,15,1
583,Hassan PS 7,1,,1,1,15,1
584,Hassan PS 8,1,,1,1,15,1
585,Hassan PS 9,1,,1,1,15,1
586,Hassan PS 10,1,,1,1,15,1
587,Hassan PS 11,1,,1,1,15,1
588,Hassan PS 12,1,,1,1,15,1
589,Hassan PS 13,1,,1,1,15,1
590,Hassan PS 14,1,,1,1,15,1
591,Hassan PS 15,1,,1,1,15,1
592,Hassan PS 16,1,,1,1,15,1
593,Hassan PS 17,1,,1,1,15,1
594,Hassan PS 18,1,,1,1,15,1
595,Hassan PS 19,1,,1,1,15,1
596,Hassan PS 20,1,,1,1,15,1
597,Hassan PS 21,1,,1,1,15,1
598,Hassan PS 22,1,,1,1,15,1
599,Hassan PS 23,1,,1,1,15,1
600,Hassan PS 24,1,,1,1,15,1
601,Hassan PS 25,1,,1,1,15,1
602,Hassan PS 26,1,,1,1,15,1
603,Hassan PS 27,1,,1,1,15,1
604,Hassan PS 28,1,,1,1,15,1
605,Hassan PS 29,1,,1,1,15,1
606,Haveri PS 1,1,,1,1,16,1
607,Haveri PS 2,1,,1,1,16,1
608,Haveri PS 3,1,,1,1,16,1
609,Haveri PS 4,1,,1,1,16,1
610,Haveri PS 5,1,,1,1,16,1
611,Haveri PS 6,1,,1,1,16,1
612,Haveri PS 7,1,,1,1,16,1
613,Haveri PS 8,1,,1,1,16,1
614,Haveri PS 9,1,,1,1,16,1
615,Haveri PS 10,1,,1,1,16,1
616,Haveri PS 11,1,,1,1,16,1
617,Haveri PS 12,1,,1,1,16,1
618,Haveri PS 13,1,,1,1,16,1
619,Haveri PS 14,1,,1,1,16,1
620,Haveri PS 15,1,,1,1,16,1
621,Haveri PS 16,1,,1,1,16,1
622,Haveri PS 17,1,,1,1,16,1
623,Haveri PS 18,1,,1,1,16,1
624,Haveri PS 19,1,,1,1,16,1
625,Haveri PS 20,1,,1,1,16,1
626,Haveri PS 21,1,,1,1,16,1
627,Haveri PS 22,1,,1,1,16,1
628,Haveri PS 23,1,,1,1,16,1
629,Haveri PS 24,1,,1,1,16,1
630,Haveri PS 25,1,,1,1,16,1
631,Haveri PS 26,1,,1,1,16,1
632,Haveri PS 27,1,,1,1,16,1
633,Haveri PS 28,1,,1,1,16,1
634,Haveri PS 29,1,,1,1,16,1
635,Kalaburagi PS 1,1,,1,1,17,1
636,Kalaburagi PS 2,1,,1,1,17,1
637,Kalaburagi PS 3,1,,1,1,17,1
638,Kalaburagi PS 4,1,,1,1,17,1
639,Kalaburagi PS 5,1,,1,1,17,1
640,Kalaburagi PS 6,1,,1,1,17,1
641,Kalaburagi PS 7,1,,1,1,17,1
642,Kalaburagi PS 8,1,,1,1,17,1
643,Kalaburagi PS 9,1,,1,1,17,1
644,Kalaburagi PS 10,1,,1,1,17,1
645,Kalaburagi PS 11,1,,1,1,17,1
646,Kalaburagi PS 12,1,,1,1,17,1
647,Kalaburagi PS 13,1,,1,1,17,1
648,Kalaburagi PS 14,1,,1,1,17,1
649,Kalaburagi PS 15,1,,1,1,17,1
650,Kalaburagi PS 16,1,,1,1,17,1
651,Kalaburagi PS 17,1,,1,1,17,1
652,Kalaburagi PS 18,1,,1,1,17,1
653,Kalaburagi PS 19,1,,1,1,17,1
654,Kalaburagi PS 20,1,,1,1,17,1
655,Kalaburagi PS 21,1,,1,1,17,1
656,Kalaburagi PS 22,1,,1,1,17,1
657,Kalaburagi PS 23,1,,1,1,17,1
658,Kalaburagi PS 24,1,,1,1,17,1
659,Kalaburagi PS 25,1,,1,1,17,1
660,Kalaburagi PS 26,1,,1,1,17,1
661,Kalaburagi PS 27,1,,1,1,17,1
662,Kalaburagi PS 28,1,,1,1,17,1
663,Kalaburagi PS 29,1,,1,1,17,1
664,Kalaburagi PS 30,1,,1,1,17,1
665,Kalaburagi PS 31,1,,1,1,17,1
666,Kalaburagi PS 32,1,,1,1,17,1
667,Kalaburagi PS 33,1,,1,1,17,1
668,Kalaburagi PS 34,1,,1,1,17,1
669,Kalaburagi PS 35,1,,1,1,17,1
670,Kalaburagi PS 36,1,,1,1,17,1
671,Kalaburagi PS 37,1,,1,1,17,1
672,Kalaburagi PS 38,1,,1,1,17,1
673,Kalaburagi PS 39,1,,1,1,17,1
674,Kalaburagi PS 40,1,,1,1,17,1
675,Kalaburagi PS 41,1,,1,1,17,1
676,Kalaburagi PS 42,1,,1,1,17,1
677,Kalaburagi PS 43,1,,1,1,17,1
678,Kalaburagi PS 44,1,,1,1,17,1
679,Kalaburagi PS 45,1,,1,1,17,1
680,Kalaburagi PS 46,1,,1,1,17,1
681,Kalaburagi PS 47,1,,1,1,17,1
682,Kalaburagi PS 48,1,,1,1,17,1
683,Kalaburagi PS 49,1,,1,1,17,1
684,Kalaburagi PS 50,1,,1,1,17,1
685,Kalaburagi PS 51,1,,1,1,17,1
686,Kalaburagi PS 52,1,,1,1,17,1
687,Kalaburagi PS 53,1,,1,1,17,1
688,Kalaburagi PS 54,1,,1,1,17,1
689,Kalaburagi PS 55,1,,1,1,17,1
690,Kalaburagi PS 56,1,,1,1,17,1
691,Kalaburagi PS 57,1,,1,1,17,1
692,Kodagu PS 1,1,,1,1,18,1
693,Kodagu PS 2,1,,1,1,18,1
694,Kodagu PS 3,1,,1,1,18,1
695,Kodagu PS 4,1,,1,1,18,1
696,Kodagu PS 5,1,,1,1,18,1
697,Kodagu PS 6,1,,1,1,18,1
698,Kodagu PS 7,1,,1,1,18,1
699,Kodagu PS 8,1,,1,1,18,1
700,Kodagu PS 9,1,,1,1,18,1
701,Kodagu PS 10,1,,1,1,18,1
702,Kodagu PS 11,1,,1,1,18,1
703,Kodagu PS 12,1,,1,1,18,1
704,Kodagu PS 13,1,,1,1,18,1
705,Kodagu PS 14,1,,1,1,18,1
706,Kodagu PS 15,1,,1,1,18,1
707,Kodagu PS 16,1,,1,1,18,1
708,Kodagu PS 17,1,,1,1,18,1
709,Kodagu PS 18,1,,1,1,18,1
710,Kodagu PS 19,1,,1,1,18,1
711,Kodagu PS 20,1,,1,1,18,1
712,Kodagu PS 21,1,,1,1,18,1
713,Kodagu PS 22,1,,1,1,18,1
714,Kodagu PS 23,1,,1,1,18,1
715,Kodagu PS 24,1,,1,1,18,1
716,Kodagu PS 25,1,,1,1,18,1
717,Kodagu PS 26,1,,1,1,18,1
718,Kodagu PS 27,1,,1,1,18,1
719,Kodagu PS 28,1,,1,1,18,1
720,Kodagu PS 29,1,,1,1,18,1
721,Kolar PS 1,1,,1,1,19,1
722,Kolar PS 2,1,,1,1,19,1
723,Kolar PS 3,1,,1,1,19,1
724,Kolar PS 4,1,,1,1,19,1
725,Kolar PS 5,1,,1,1,19,1
726,Kolar PS 6,1,,1,1,19,1
727,Kolar PS 7,1,,1,1,19,1
728,Kolar PS 8,1,,1,1,19,1
729,Kolar PS 9,1,,1,1,19,1
730,Kolar PS 10,1,,1,1,19,1
731,Kolar PS 11,1,,1,1,19,1
732,Kolar PS 12,1,,1,1,19,1
733,Kolar PS 13,1,,1,1,19,1
734,Kolar PS 14,1,,1,1,19,1
735,Kolar PS 15,1,,1,1,19,1
736,Kolar PS 16,1,,1,1,19,1
737,Kolar PS 17,1,,1,1,19,1
738,Kolar PS 18,1,,1,1,19,1
739,Kolar PS 19,1,,1,1,19,1
740,Kolar PS 20,1,,1,1,19,1
741,Kolar PS 21,1,,1,1,19,1
742,Kolar PS 22,1,,1,1,19,1
743,Kolar PS 23,1,,1,1,19,1
744,Kolar PS 24,1,,1,1,19,1
745,Kolar PS 25,1,,1,1,19,1
746,Kolar PS 26,1,,1,1,19,1
747,Kolar PS 27,1,,1,1,19,1
748,Kolar PS 28,1,,1,1,19,1
749,Kolar PS 29,1,,1,1,19,1
750,Koppal PS 1,1,,1,1,20,1
751,Koppal PS 2,1,,1,1,20,1
752,Koppal PS 3,1,,1,1,20,1
753,Koppal PS 4,1,,1,1,20,1
754,Koppal PS 5,1,,1,1,20,1
755,Koppal PS 6,1,,1,1,20,1
756,Koppal PS 7,1,,1,1,20,1
757,Koppal PS 8,1,,1,1,20,1
758,Koppal PS 9,1,,1,1,20,1
759,Koppal PS 10,1,,1,1,20,1
760,Koppal PS 11,1,,1,1,20,1
761,Koppal PS 12,1,,1,1,20,1
762,Koppal PS 13,1,,1,1,20,1
763,Koppal PS 14,1,,1,1,20,1
764,Koppal PS 15,1,,1,1,20,1
765,Koppal PS 16,1,,1,1,20,1
766,Koppal PS 17,1,,1,1,20,1
767,Koppal PS 18,1,,1,1,20,1
768,Koppal PS 19,1,,1,1,20,1
769,Koppal PS 20,1,,1,1,20,1
770,Koppal PS 21,1,,1,1,20,1
771,Koppal PS 22,1,,1,1,20,1
772,Koppal PS 23,1,,1,1,20,1
773,Koppal PS 24,1,,1,1,20,1
774,Koppal PS 25,1,,1,1,20,1
775,Koppal PS 26,1,,1,1,20,1
776,Koppal PS 27,1,,1,1,20,1
777,Koppal PS 28,1,,1,1,20,1
778,Koppal PS 29,1,,1,1,20,1
779,Mandya PS 1,1,,1,1,21,1
780,Mandya PS 2,1,,1,1,21,1
781,Mandya PS 3,1,,1,1,21,1
782,Mandya PS 4,1,,1,1,21,1
783,Mandya PS 5,1,,1,1,21,1
784,Mandya PS 6,1,,1,1,21,1
785,Mandya PS 7,1,,1,1,21,1
786,Mandya PS 8,1,,1,1,21,1
787,Mandya PS 9,1,,1,1,21,1
788,Mandya PS 10,1,,1,1,21,1
789,Mandya PS 11,1,,1,1,21,1
790,Mandya PS 12,1,,1,1,21,1
791,Mandya PS 13,1,,1,1,21,1
792,Mandya PS 14,1,,1,1,21,1
793,Mandya PS 15,1,,1,1,21,1
794,Mandya PS 16,1,,1,1,21,1
795,Mandya PS 17,1,,1,1,21,1
796,Mandya PS 18,1,,1,1,21,1
797,Mandya PS 19,1,,1,1,21,1
798,Mandya PS 20,1,,1,1,21,1
799,Mandya PS 21,1,,1,1,21,1
800,Mandya PS 22,1,,1,1,21,1
801,Mandya PS 23,1,,1,1,21,1
802,Mandya PS 24,1,,1,1,21,1
803,Mandya PS 25,1,,1,1,21,1
804,Mandya PS 26,1,,1,1,21,1
805,Mandya PS 27,1,,1,1,21,1
806,Mandya PS 28,1,,1,1,21,1
807,Mandya PS 29,1,,1,1,21,1
808,Mysuru PS 1,1,,1,1,22,1
809,Mysuru PS 2,1,,1,1,22,1
810,Mysuru PS 3,1,,1,1,22,1
811,Mysuru PS 4,1,,1,1,22,1
812,Mysuru PS 5,1,,1,1,22,1
813,Mysuru PS 6,1,,1,1,22,1
814,Mysuru PS 7,1,,1,1,22,1
815,Mysuru PS 8,1,,1,1,22,1
816,Mysuru PS 9,1,,1,1,22,1
817,Mysuru PS 10,1,,1,1,22,1
818,Mysuru PS 11,1,,1,1,22,1
819,Mysuru PS 12,1,,1,1,22,1
820,Mysuru PS 13,1,,1,1,22,1
821,Mysuru PS 14,1,,1,1,22,1
822,Mysuru PS 15,1,,1,1,22,1
823,Mysuru PS 16,1,,1,1,22,1
824,Mysuru PS 17,1,,1,1,22,1
825,Mysuru PS 18,1,,1,1,22,1
826,Mysuru PS 19,1,,1,1,22,1
827,Mysuru PS 20,1,,1,1,22,1
828,Mysuru PS 21,1,,1,1,22,1
829,Mysuru PS 22,1,,1,1,22,1
830,Mysuru PS 23,1,,1,1,22,1
831,Mysuru PS 24,1,,1,1,22,1
832,Mysuru PS 25,1,,1,1,22,1
833,Mysuru PS 26,1,,1,1,22,1
834,Mysuru PS 27,1,,1,1,22,1
835,Mysuru PS 28,1,,1,1,22,1
836,Mysuru PS 29,1,,1,1,22,1
837,Mysuru PS 30,1,,1,1,22,1
838,Mysuru PS 31,1,,1,1,22,1
839,Mysuru PS 32,1,,1,1,22,1
840,Mysuru PS 33,1,,1,1,22,1
841,Mysuru PS 34,1,,1,1,22,1
842,Mysuru PS 35,1,,1,1,22,1
843,Mysuru PS 36,1,,1,1,22,1
844,Mysuru PS 37,1,,1,1,22,1
845,Mysuru PS 38,1,,1,1,22,1
846,Mysuru PS 39,1,,1,1,22,1
847,Mysuru PS 40,1,,1,1,22,1
848,Mysuru PS 41,1,,1,1,22,1
849,Mysuru PS 42,1,,1,1,22,1
850,Mysuru PS 43,1,,1,1,22,1
851,Mysuru PS 44,1,,1,1,22,1
852,Mysuru PS 45,1,,1,1,22,1
853,Mysuru PS 46,1,,1,1,22,1
854,Mysuru PS 47,1,,1,1,22,1
855,Mysuru PS 48,1,,1,1,22,1
856,Mysuru PS 49,1,,1,1,22,1
857,Mysuru PS 50,1,,1,1,22,1
858,Mysuru PS 51,1,,1,1,22,1
859,Mysuru PS 52,1,,1,1,22,1
860,Mysuru PS 53,1,,1,1,22,1
861,Mysuru PS 54,1,,1,1,22,1
862,Mysuru PS 55,1,,1,1,22,1
863,Mysuru PS 56,1,,1,1,22,1
864,Mysuru PS 57,1,,1,1,22,1
865,Raichur PS 1,1,,1,1,23,1
866,Raichur PS 2,1,,1,1,23,1
867,Raichur PS 3,1,,1,1,23,1
868,Raichur PS 4,1,,1,1,23,1
869,Raichur PS 5,1,,1,1,23,1
870,Raichur PS 6,1,,1,1,23,1
871,Raichur PS 7,1,,1,1,23,1
872,Raichur PS 8,1,,1,1,23,1
873,Raichur PS 9,1,,1,1,23,1
874,Raichur PS 10,1,,1,1,23,1
875,Raichur PS 11,1,,1,1,23,1
876,Raichur PS 12,1,,1,1,23,1
877,Raichur PS 13,1,,1,1,23,1
878,Raichur PS 14,1,,1,1,23,1
879,Raichur PS 15,1,,1,1,23,1
880,Raichur PS 16,1,,1,1,23,1
881,Raichur PS 17,1,,1,1,23,1
882,Raichur PS 18,1,,1,1,23,1
883,Raichur PS 19,1,,1,1,23,1
884,Raichur PS 20,1,,1,1,23,1
885,Raichur PS 21,1,,1,1,23,1
886,Raichur PS 22,1,,1,1,23,1
887,Raichur PS 23,1,,1,1,23,1
888,Raichur PS 24,1,,1,1,23,1
889,Raichur PS 25,1,,1,1,23,1
890,Raichur PS 26,1,,1,1,23,1
891,Raichur PS 27,1,,1,1,23,1
892,Raichur PS 28,1,,1,1,23,1
893,Raichur PS 29,1,,1,1,23,1
894,Ramanagara PS 1,1,,1,1,24,1
895,Ramanagara PS 2,1,,1,1,24,1
896,Ramanagara PS 3,1,,1,1,24,1
897,Ramanagara PS 4,1,,1,1,24,1
898,Ramanagara PS 5,1,,1,1,24,1
899,Ramanagara PS 6,1,,1,1,24,1
900,Ramanagara PS 7,1,,1,1,24,1
901,Ramanagara PS 8,1,,1,1,24,1
902,Ramanagara PS 9,1,,1,1,24,1
903,Ramanagara PS 10,1,,1,1,24,1
904,Ramanagara PS 11,1,,1,1,24,1
905,Ramanagara PS 12,1,,1,1,24,1
906,Ramanagara PS 13,1,,1,1,24,1
907,Ramanagara PS 14,1,,1,1,24,1
908,Ramanagara PS 15,1,,1,1,24,1
909,Ramanagara PS 16,1,,1,1,24,1
910,Ramanagara PS 17,1,,1,1,24,1
911,Ramanagara PS 18,1,,1,1,24,1
912,Ramanagara PS 19,1,,1,1,24,1
913,Ramanagara PS 20,1,,1,1,24,1
914,Ramanagara PS 21,1,,1,1,24,1
915,Ramanagara PS 22,1,,1,1,24,1
916,Ramanagara PS 23,1,,1,1,24,1
917,Ramanagara PS 24,1,,1,1,24,1
918,Ramanagara PS 25,1,,1,1,24,1
919,Ramanagara PS 26,1,,1,1,24,1
920,Ramanagara PS 27,1,,1,1,24,1
921,Ramanagara PS 28,1,,1,1,24,1
922,Ramanagara PS 29,1,,1,1,24,1
923,Shivamogga PS 1,1,,1,1,25,1
924,Shivamogga PS 2,1,,1,1,25,1
925,Shivamogga PS 3,1,,1,1,25,1
926,Shivamogga PS 4,1,,1,1,25,1
927,Shivamogga PS 5,1,,1,1,25,1
928,Shivamogga PS 6,1,,1,1,25,1
929,Shivamogga PS 7,1,,1,1,25,1
930,Shivamogga PS 8,1,,1,1,25,1
931,Shivamogga PS 9,1,,1,1,25,1
932,Shivamogga PS 10,1,,1,1,25,1
933,Shivamogga PS 11,1,,1,1,25,1
934,Shivamogga PS 12,1,,1,1,25,1
935,Shivamogga PS 13,1,,1,1,25,1
936,Shivamogga PS 14,1,,1,1,25,1
937,Shivamogga PS 15,1,,1,1,25,1
938,Shivamogga PS 16,1,,1,1,25,1
939,Shivamogga PS 17,1,,1,1,25,1
940,Shivamogga PS 18,1,,1,1,25,1
941,Shivamogga PS 19,1,,1,1,25,1
942,Shivamogga PS 20,1,,1,1,25,1
943,Shivamogga PS 21,1,,1,1,25,1
944,Shivamogga PS 22,1,,1,1,25,1
945,Shivamogga PS 23,1,,1,1,25,1
946,Shivamogga PS 24,1,,1,1,25,1
947,Shivamogga PS 25,1,,1,1,25,1
948,Shivamogga PS 26,1,,1,1,25,1
949,Shivamogga PS 27,1,,1,1,25,1
950,Shivamogga PS 28,1,,1,1,25,1
951,Shivamogga PS 29,1,,1,1,25,1
952,Tumakuru PS 1,1,,1,1,26,1
953,Tumakuru PS 2,1,,1,1,26,1
954,Tumakuru PS 3,1,,1,1,26,1
955,Tumakuru PS 4,1,,1,1,26,1
956,Tumakuru PS 5,1,,1,1,26,1
957,Tumakuru PS 6,1,,1,1,26,1
958,Tumakuru PS 7,1,,1,1,26,1
959,Tumakuru PS 8,1,,1,1,26,1
960,Tumakuru PS 9,1,,1,1,26,1
961,Tumakuru PS 10,1,,1,1,26,1
962,Tumakuru PS 11,1,,1,1,26,1
963,Tumakuru PS 12,1,,1,1,26,1
964,Tumakuru PS 13,1,,1,1,26,1
965,Tumakuru PS 14,1,,1,1,26,1
966,Tumakuru PS 15,1,,1,1,26,1
967,Tumakuru PS 16,1,,1,1,26,1
968,Tumakuru PS 17,1,,1,1,26,1
969,Tumakuru PS 18,1,,1,1,26,1
970,Tumakuru PS 19,1,,1,1,26,1
971,Tumakuru PS 20,1,,1,1,26,1
972,Tumakuru PS 21,1,,1,1,26,1
973,Tumakuru PS 22,1,,1,1,26,1
974,Tumakuru PS 23,1,,1,1,26,1
975,Tumakuru PS 24,1,,1,1,26,1
976,Tumakuru PS 25,1,,1,1,26,1
977,Tumakuru PS 26,1,,1,1,26,1
978,Tumakuru PS 27,1,,1,1,26,1
979,Tumakuru PS 28,1,,1,1,26,1
980,Tumakuru PS 29,1,,1,1,26,1
981,Udupi PS 1,1,,1,1,27,1
982,Udupi PS 2,1,,1,1,27,1
983,Udupi PS 3,1,,1,1,27,1
984,Udupi PS 4,1,,1,1,27,1
985,Udupi PS 5,1,,1,1,27,1
986,Udupi PS 6,1,,1,1,27,1
987,Udupi PS 7,1,,1,1,27,1
988,Udupi PS 8,1,,1,1,27,1
989,Udupi PS 9,1,,1,1,27,1
990,Udupi PS 10,1,,1,1,27,1
991,Udupi PS 11,1,,1,1,27,1
992,Udupi PS 12,1,,1,1,27,1
993,Udupi PS 13,1,,1,1,27,1
994,Udupi PS 14,1,,1,1,27,1
995,Udupi PS 15,1,,1,1,27,1
996,Udupi PS 16,1,,1,1,27,1
997,Udupi PS 17,1,,1,1,27,1
998,Udupi PS 18,1,,1,1,27,1
999,Udupi PS 19,1,,1,1,27,1
1000,Udupi PS 20,1,,1,1,27,1
1001,Udupi PS 21,1,,1,1,27,1
1002,Udupi PS 22,1,,1,1,27,1
1003,Udupi PS 23,1,,1,1,27,1
1004,Udupi PS 24,1,,1,1,27,1
1005,Udupi PS 25,1,,1,1,27,1
1006,Udupi PS 26,1,,1,1,27,1
1007,Udupi PS 27,1,,1,1,27,1
1008,Udupi PS 28,1,,1,1,27,1
1009,Udupi PS 29,1,,1,1,27,1
1010,Uttara Kannada PS 1,1,,1,1,28,1
1011,Uttara Kannada PS 2,1,,1,1,28,1
1012,Uttara Kannada PS 3,1,,1,1,28,1
1013,Uttara Kannada PS 4,1,,1,1,28,1
1014,Uttara Kannada PS 5,1,,1,1,28,1
1015,Uttara Kannada PS 6,1,,1,1,28,1
1016,Uttara Kannada PS 7,1,,1,1,28,1
1017,Uttara Kannada PS 8,1,,1,1,28,1
1018,Uttara Kannada PS 9,1,,1,1,28,1
1019,Uttara Kannada PS 10,1,,1,1,28,1
1020,Uttara Kannada PS 11,1,,1,1,28,1
1021,Uttara Kannada PS 12,1,,1,1,28,1
1022,Uttara Kannada PS 13,1,,1,1,28,1
1023,Uttara Kannada PS 14,1,,1,1,28,1
1024,Uttara Kannada PS 15,1,,1,1,28,1
1025,Uttara Kannada PS 16,1,,1,1,28,1
1026,Uttara Kannada PS 17,1,,1,1,28,1
1027,Uttara Kannada PS 18,1,,1,1,28,1
1028,Uttara Kannada PS 19,1,,1,1,28,1
1029,Uttara Kannada PS 20,1,,1,1,28,1
1030,Uttara Kannada PS 21,1,,1,1,28,1
1031,Uttara Kannada PS 22,1,,1,1,28,1
1032,Uttara Kannada PS 23,1,,1,1,28,1
1033,Uttara Kannada PS 24,1,,1,1,28,1
1034,Uttara Kannada PS 25,1,,1,1,28,1
1035,Uttara Kannada PS 26,1,,1,1,28,1
1036,Uttara Kannada PS 27,1,,1,1,28,1
1037,Uttara Kannada PS 28,1,,1,1,28,1
1038,Uttara Kannada PS 29,1,,1,1,28,1
1039,Vijayapura PS 1,1,,1,1,29,1
1040,Vijayapura PS 2,1,,1,1,29,1
1041,Vijayapura PS 3,1,,1,1,29,1
1042,Vijayapura PS 4,1,,1,1,29,1
1043,Vijayapura PS 5,1,,1,1,29,1
1044,Vijayapura PS 6,1,,1,1,29,1
1045,Vijayapura PS 7,1,,1,1,29,1
1046,Vijayapura PS 8,1,,1,1,29,1
1047,Vijayapura PS 9,1,,1,1,29,1
1048,Vijayapura PS 10,1,,1,1,29,1
1049,Vijayapura PS 11,1,,1,1,29,1
1050,Vijayapura PS 12,1,,1,1,29,1
1051,Vijayapura PS 13,1,,1,1,29,1
1052,Vijayapura PS 14,1,,1,1,29,1
1053,Vijayapura PS 15,1,,1,1,29,1
1054,Vijayapura PS 16,1,,1,1,29,1
1055,Vijayapura PS 17,1,,1,1,29,1
1056,Vijayapura PS 18,1,,1,1,29,1
1057,Vijayapura PS 19,1,,1,1,29,1
1058,Vijayapura PS 20,1,,1,1,29,1
1059,Vijayapura PS 21,1,,1,1,29,1
1060,Vijayapura PS 22,1,,1,1,29,1
1061,Vijayapura PS 23,1,,1,1,29,1
1062,Vijayapura PS 24,1,,1,1,29,1
1063,Vijayapura PS 25,1,,1,1,29,1
1064,Vijayapura PS 26,1,,1,1,29,1
1065,Vijayapura PS 27,1,,1,1,29,1
1066,Vijayapura PS 28,1,,1,1,29,1
1067,Vijayapura PS 29,1,,1,1,29,1
1068,Yadgir PS 1,1,,1,1,30,1
1069,Yadgir PS 2,1,,1,1,30,1
1070,Yadgir PS 3,1,,1,1,30,1
1071,Yadgir PS 4,1,,1,1,30,1
1072,Yadgir PS 5,1,,1,1,30,1
1073,Yadgir PS 6,1,,1,1,30,1
1074,Yadgir PS 7,1,,1,1,30,1
1075,Yadgir PS 8,1,,1,1,30,1
1076,Yadgir PS 9,1,,1,1,30,1
1077,Yadgir PS 10,1,,1,1,30,1
1078,Yadgir PS 11,1,,1,1,30,1
1079,Yadgir PS 12,1,,1,1,30,1
1080,Yadgir PS 13,1,,1,1,30,1
1081,Yadgir PS 14,1,,1,1,30,1
1082,Yadgir PS 15,1,,1,1,30,1
1083,Yadgir PS 16,1,,1,1,30,1
1084,Yadgir PS 17,1,,1,1,30,1
1085,Yadgir PS 18,1,,1,1,30,1
1086,Yadgir PS 19,1,,1,1,30,1
1087,Yadgir PS 20,1,,1,1,30,1
1088,Yadgir PS 21,1,,1,1,30,1
1089,Yadgir PS 22,1,,1,1,30,1
1090,Yadgir PS 23,1,,1,1,30,1
1091,Yadgir PS 24,1,,1,1,30,1
1092,Yadgir PS 25,1,,1,1,30,1
1093,Yadgir PS 26,1,,1,1,30,1
1094,Yadgir PS 27,1,,1,1,30,1
1095,Yadgir PS 28,1,,1,1,30,1
1096,Yadgir PS 29,1,,1,1,30,1
1097,Vijayanagara PS 1,1,,1,1,31,1
1098,Vijayanagara PS 2,1,,1,1,31,1
1099,Vijayanagara PS 3,1,,1,1,31,1
1100,Vijayanagara PS 4,1,,1,1,31,1
1101,Vijayanagara PS 5,1,,1,1,31,1
1102,Vijayanagara PS 6,1,,1,1,31,1
1103,Vijayanagara PS 7,1,,1,1,31,1
1104,Vijayanagara PS 8,1,,1,1,31,1
1105,Vijayanagara PS 9,1,,1,1,31,1
1106,Vijayanagara PS 10,1,,1,1,31,1
1107,Vijayanagara PS 11,1,,1,1,31,1
1108,Vijayanagara PS 12,1,,1,1,31,1
1109,Vijayanagara PS 13,1,,1,1,31,1
1110,Vijayanagara PS 14,1,,1,1,31,1
1111,Vijayanagara PS 15,1,,1,1,31,1
1112,Vijayanagara PS 16,1,,1,1,31,1
1113,Vijayanagara PS 17,1,,1,1,31,1
1114,Vijayanagara PS 18,1,,1,1,31,1
1115,Vijayanagara PS 19,1,,1,1,31,1
1116,Vijayanagara PS 20,1,,1,1,31,1
1117,Vijayanagara PS 21,1,,1,1,31,1
1118,Vijayanagara PS 22,1,,1,1,31,1
1119,Vijayanagara PS 23,1,,1,1,31,1
1120,Vijayanagara PS 24,1,,1,1,31,1
1121,Vijayanagara PS 25,1,,1,1,31,1
1122,Vijayanagara PS 26,1,,1,1,31,1
1123,Vijayanagara PS 27,1,,1,1,31,1
1124,Vijayanagara PS 28,1,,1,1,31,1
1125,Vijayanagara PS 29,1,,1,1,31,1
